7832	9292	70
9292	5950	54
5950	6618	69
6618	7201	4
7201	4624	48
4624	1721	232
1721	7512	124
7512	7845	202
7845	6722	188
7512	3794	276
3794	1586	243
1586	6707	21
1586	8005	125
7201	1942	384
1942	7973	138
6618	945	81
945	690	182
6618	192	183
192	3543	38
192	1185	183
5950	511	248
5950	265	367
5466	91	192
91	4354	148
9436	2847	104
2847	6379	109
6379	8748	0
8748	1523	121
9436	8351	233
8351	6556	184
6556	8554	94
8554	4327	237
8554	3414	245
6556	3851	254
5138	169	69
169	9500	143
169	2528	150
2528	1691	32
169	1565	167
1565	9029	119
1565	3218	133
3218	5054	55
5054	3312	89
5054	7203	98
7203	5380	174
7137	87	99
87	9786	26
9786	3382	48
9786	4901	82
4901	5775	0
5775	3930	63
3930	3180	24
3180	2409	83
2409	3426	518
3930	6649	65
3930	7073	147
5775	4790	107
4790	1654	64
9786	5590	123
5590	6487	283
9786	7294	307
7294	8330	594
87	7726	61
7726	4631	41
4631	4004	20
4004	6329	24
4004	4680	78
4680	7233	126
7233	1812	7
1812	1992	123
1992	9318	79
9318	6309	93
6309	6884	1
6309	9204	144
9318	3653	291
7233	5227	32
5227	4542	14
5227	2622	72
2622	2984	13
2984	9536	216
2984	7622	350
2622	7721	154
2622	8035	212
5227	7318	161
7318	9440	155
5227	3008	166
4680	4417	227
4417	6620	53
4631	7095	113
4631	8739	147
7726	4866	116
4866	5205	141
7726	7481	204
7481	2338	7
7726	3760	236
3760	3387	115
87	4061	71
4061	4781	1
4781	9020	118
9020	2778	132
2778	4998	106
4998	3978	118
3978	275	51
3978	4873	245
4998	4048	127
4048	3191	368
4998	9608	136
9608	5461	251
4998	3658	164
9020	9010	184
9010	734	86
734	3724	37
3724	8069	175
8069	5406	32
5406	1001	183
5406	5637	304
8069	799	196
4061	1768	172
1768	2806	40
2806	4220	203
2806	9547	207
1768	9429	319
4061	9012	231
9012	1826	451
6925	8442	86
8442	1471	5
1471	3342	55
3342	1153	0
1153	2113	192
3342	7780	105
7780	1911	12
1911	5653	47
5653	6302	89
6302	166	16
166	9840	6
166	4749	55
4749	3078	247
4749	7147	321
166	8953	73
8953	5029	33
5029	9911	28
9911	731	2
731	650	132
9911	4868	39
9911	3366	87
3366	8604	44
8604	906	18
906	8240	23
8240	2636	25
8240	9153	83
8604	8877	34
8877	866	147
866	6055	14
6055	3693	15
866	5232	138
5232	5953	76
5953	7856	4
7856	7896	23
7856	6731	57
7856	7456	106
7456	533	181
533	3566	155
3566	4173	116
533	4674	255
4674	1682	261
7456	1686	291
7856	1745	183
1745	5085	357
5953	4718	82
4718	7953	39
4718	1521	164
4718	30	230
30	203	406
5953	6996	87
6996	9120	57
6996	7662	113
6996	283	135
5232	6644	201
8604	585	57
585	1259	47
585	4045	52
4045	1245	161
3366	9754	55
9754	720	10
720	4346	175
4346	46	31
4346	9288	37
9288	9880	60
9880	9683	294
9288	4199	167
4199	1806	60
4199	2329	183
2329	1225	359
4346	9669	221
9669	162	88
9669	8053	128
8053	1459	228
5029	7985	37
7985	1718	67
1718	421	35
421	2497	21
2497	384	30
384	5555	3
5555	3350	35
3350	6141	1
6141	9107	15
6141	8995	43
3350	6541	144
5555	7669	69
7669	7865	88
7865	9499	125
9499	8971	28
7865	700	226
384	7781	18
7781	2000	19
2000	386	5
386	1458	64
1458	5477	152
5477	896	113
896	5924	145
5924	6629	3
6629	3082	200
3082	4735	143
4735	7656	235
5924	8274	141
5924	346	183
1458	7052	182
7052	3234	81
1458	3062	243
386	3761	66
3761	9638	35
3761	3202	90
3202	472	2
472	9223	11
9223	9241	9
9223	1734	21
1734	7723	57
7723	840	64
840	5868	75
5868	7562	34
7562	3621	83
3621	4883	14
4883	3572	25
3572	9810	15
4883	6509	71
7562	8062	83
8062	3322	92
3322	3538	289
8062	5376	180
5376	5705	130
5868	6023	86
6023	6263	31
6263	600	25
600	6387	60
6387	331	61
331	5298	95
5298	3465	157
3465	531	125
331	6004	316
6387	95	76
95	2616	58
2616	9534	95
9534	6906	27
6906	9571	133
9534	7315	89
9534	902	90
902	9496	208
9534	8383	111
8383	264	54
8383	9184	88
9184	3718	17
3718	9333	126
9333	4523	81
4523	4155	85
4523	9926	104
9926	7719	37
7719	7551	126
9184	5365	80
9534	5601	128
5601	4589	43
5601	2911	84
2911	498	62
5601	4761	120
4761	1438	80
1438	9739	481
2616	1797	137
600	344	75
344	9756	73
9756	281	12
281	9914	54
9914	4328	63
4328	1074	3
1074	256	105
256	7657	22
7657	3527	11
3527	1096	2
1096	5067	47
5067	9278	80
9278	5557	85
5067	7373	103
7373	7384	50
7384	9826	143
9826	4245	0
4245	7091	139
7091	1027	80
1027	4726	102
4726	176	9
4726	2682	103
2682	3711	8
2682	6762	18
2682	3971	131
3971	4854	114
4854	8686	31
4854	5282	263
5282	9155	460
4854	2570	412
3971	2351	258
2682	776	206
4726	1211	304
1211	8409	320
7373	9619	97
9619	4992	65
1096	6131	140
7657	4088	15
4088	5766	34
5766	4032	96
7657	6033	61
6033	5288	51
5288	2774	61
2774	4375	201
6033	8464	81
8464	4038	69
4038	3043	65
4038	891	83
891	5763	91
891	6510	139
6510	8997	54
8997	792	59
792	7877	95
7877	2255	22
2255	6273	5
2255	7024	19
7024	4120	10
7024	1279	216
2255	1528	235
7877	8722	135
8722	5009	131
8997	5563	124
5563	1648	2
5563	1406	9
1406	637	184
637	3756	153
3756	1633	81
1633	7857	508
5563	7322	33
7322	9984	168
5563	3918	56
3918	1509	7
1509	8845	35
3918	9985	98
9985	1669	44
9985	8200	95
8200	4905	66
4905	3355	177
3355	1095	212
4905	4956	234
9985	4833	147
8997	7453	131
7453	2977	73
7453	294	146
294	8232	39
294	8435	114
8435	5146	133
7453	5726	306
6510	1404	124
1404	5419	155
891	6798	158
4038	6595	149
6595	9988	82
9988	4389	47
9988	846	103
846	3917	126
846	5547	152
5547	5707	115
5707	1428	84
1428	6046	158
6046	6868	84
6046	6624	133
6624	3416	124
1428	4331	343
5707	3785	296
6595	4732	150
4732	5196	179
5196	9797	143
9797	8098	95
8464	860	128
860	7255	64
7255	448	64
448	4567	42
4567	2713	106
4567	3446	149
3446	3919	78
3446	6784	149
4567	7462	208
7462	2937	164
7462	6671	188
6671	8829	43
6671	610	173
6671	4191	213
7462	4876	344
448	6433	266
6433	5886	245
5886	9066	64
7255	3258	101
3258	8389	14
8389	5037	45
8389	4209	111
4209	2392	3
2392	3115	34
3115	5392	14
3115	1526	21
1526	5434	47
5434	7035	94
7035	4658	64
4658	9071	74
4658	9243	108
9243	6604	229
6604	4488	139
7035	8714	109
8714	4111	89
5434	3311	129
1526	9109	125
1526	7050	148
7050	298	22
298	2756	303
7050	7071	29
3115	6855	96
6855	5235	47
4209	4162	5
4162	7989	46
4162	2751	66
4209	9142	45
9142	1089	125
8389	8483	189
8389	8857	704
860	3839	151
3839	9161	95
9161	9307	152
860	2111	162
2111	4878	209
4878	7181	289
860	2172	247
6033	4547	161
4547	3941	45
3941	9995	65
9995	1685	286
9995	8163	292
6033	1506	227
1506	8632	77
7657	874	193
256	14	73
256	4011	121
4011	9587	68
9587	5604	59
9587	8538	110
8538	8980	87
8980	4648	0
4648	4832	98
4832	3698	31
4832	9215	147
4648	6340	117
4648	910	154
8980	8116	460
4328	9711	34
9711	1547	29
1547	4235	191
9711	2498	106
2498	3309	6
2498	5188	208
9914	712	68
712	815	59
815	996	11
996	8449	39
8449	2973	22
2973	6481	20
6481	8537	116
8537	2581	97
8449	3486	103
3486	5900	47
5900	8671	2
8449	3869	109
996	3264	83
815	2673	61
712	8586	222
9914	4722	91
9914	3032	116
3032	1148	91
1148	9671	35
9671	7602	66
7602	3800	119
3800	6882	133
6882	6803	286
3800	3377	164
3377	2171	69
2171	1531	64
1531	7796	173
3377	6822	201
3377	727	290
7602	9206	129
9206	5391	0
9206	9991	85
9991	6089	73
9991	4394	136
4394	6885	36
6885	7059	121
7059	5416	94
5416	6555	276
7059	1461	115
1461	988	1
988	9108	39
9108	97	40
9108	1683	170
1683	1108	98
1108	9027	131
9027	3383	44
988	3177	138
3177	8049	182
3177	489	227
489	8012	131
489	5530	188
5530	6679	20
6679	6563	102
3177	5172	284
5172	4127	15
3177	2042	290
1461	530	39
1461	3844	113
3844	5751	153
5751	7173	113
7173	7169	251
7169	8301	64
8301	577	228
7169	5525	243
4394	9937	57
9206	8384	132
8384	2469	35
2469	2420	28
2420	153	40
153	6406	38
6406	3735	171
2420	4372	164
4372	7228	191
2469	8167	210
2469	7026	230
7026	9163	23
2469	3206	342
8384	9862	162
1148	4416	47
4416	1965	46
1965	1709	160
4416	180	60
180	4605	0
4416	4227	61
4227	2953	108
4416	6612	130
6612	4277	13
6612	2325	18
2325	7561	74
6612	5388	58
5388	9364	81
5388	7424	101
5388	8247	310
281	7834	142
7834	369	1
369	333	126
333	7126	74
7126	6249	60
6249	3766	58
3766	4395	106
6249	2557	252
333	1884	144
1884	9555	372
9756	9793	50
9793	9159	98
9159	2584	41
2584	7284	9
7284	9718	39
9718	4206	26
4206	9037	58
9037	5982	9
9037	7822	25
9037	9480	233
7284	1697	240
1697	838	519
9756	3672	82
3672	3419	74
3419	9283	85
9283	360	124
360	2942	47
2942	630	125
630	3629	20
3629	5036	183
3419	9077	100
9077	9177	5
9177	5058	138
5058	195	41
195	9965	10
9965	4717	142
9965	5860	328
5058	2366	203
9077	8913	68
8913	3865	77
3865	6024	97
6024	9061	68
9061	9811	58
9061	7812	161
7812	3328	30
6024	5598	105
5598	1172	55
1172	4670	45
4670	5662	70
5662	5278	97
5278	1159	81
1159	6956	82
6956	2753	10
6956	2858	22
2858	1337	49
1337	580	23
580	6483	6
580	6350	212
1337	8651	469
5278	9088	107
9088	2866	24
2866	1577	22
1577	3187	121
2866	7597	189
7597	1452	41
5662	3734	141
3734	6775	66
6775	9329	50
9329	3052	250
6775	2009	127
3734	2088	102
4670	2961	77
2961	2727	29
2961	4976	49
2961	1513	75
1513	2017	59
2017	6905	76
6905	843	78
843	6233	97
6233	5409	87
5409	985	81
985	8860	85
985	9845	95
843	7844	135
6905	252	115
252	8806	101
8806	8175	30
8175	9755	127
9755	2270	11
2270	7899	32
7899	2609	115
7899	3496	301
3496	2586	146
3496	950	213
9755	6332	53
6332	5504	62
5504	2064	80
9755	2340	57
2340	7112	121
7112	9393	93
9393	5811	12
5811	2162	50
2162	3907	11
3907	6112	25
3907	9714	98
9714	2779	55
2779	8584	56
9714	8505	121
8505	8720	46
8720	7552	10
7552	9183	9
9183	1733	120
8720	5379	122
5379	2889	82
2889	6341	121
5379	8636	301
9714	5053	136
5053	2919	97
2919	7353	0
7353	4520	59
2919	2245	72
2245	1973	69
1973	3570	150
2919	5307	113
5811	7787	87
7787	1090	33
7787	3842	68
3842	7770	134
7770	7651	509
9393	1534	105
1534	2249	4
1534	3130	69
3130	5475	133
5475	362	34
362	3646	53
3646	2821	157
2821	7347	176
7347	1777	224
1777	5551	36
5551	7779	53
1777	2976	276
2821	1784	189
1784	7528	121
362	4539	112
3130	2318	313
9755	4747	79
4747	3230	8
3230	4031	2
4031	9439	51
4031	2803	108
8175	7647	225
7647	5501	491
8806	4429	32
6905	4089	148
4089	4818	76
4818	2525	99
2525	7831	114
7831	64	219
4818	4955	129
4955	4667	156
4667	1065	28
4955	6938	229
4818	71	300
4089	337	111
2017	2707	149
2707	3649	33
3649	5623	76
2707	5279	48
5279	8796	12
8796	2514	137
2514	6297	149
8796	2125	337
2707	6369	206
6369	1151	135
6369	9136	152
9136	2057	108
9136	4005	207
4005	303	137
303	6140	20
6140	1030	161
6140	7925	201
6369	2182	196
2182	4470	267
6024	8822	137
8822	7711	10
7711	5552	168
5552	8805	17
8805	9677	105
5552	478	165
478	6741	64
7711	3241	218
3865	8889	304
8889	4269	124
8889	1419	349
8913	7988	205
7988	8317	151
7988	9300	209
8913	1582	229
3419	9038	431
3672	8486	100
8486	4184	165
4184	4595	112
9756	8679	136
8679	5571	12
5571	3530	49
8679	5796	193
5796	3153	6
8679	5251	202
5251	4842	41
4842	744	208
744	7885	216
7885	2547	302
5251	2377	161
2377	9557	189
344	8580	127
8580	692	133
344	1924	271
6023	1253	53
1253	184	77
1253	248	82
1253	9246	91
9246	6627	149
6627	2723	1
9246	1353	156
1353	3248	15
3248	6405	10
6405	9475	158
3248	7225	18
7225	5772	44
5772	2980	177
2980	221	97
2980	4844	151
4844	2370	180
2370	6229	89
6229	8994	181
4844	9016	310
6023	5686	139
5868	4044	109
4044	7752	149
840	4157	215
1734	1767	230
9223	8500	21
8500	4028	21
4028	8970	86
8500	9839	103
9839	1242	5
1242	5885	25
1242	3732	101
3732	6810	75
6810	1854	38
1854	9323	39
9323	4232	45
4232	5718	56
5718	165	64
165	4363	52
4363	5541	59
4363	8623	175
8623	1538	78
1538	7692	31
1538	8535	116
1538	6247	131
1538	1759	164
1759	2563	240
2563	1250	17
165	5305	87
5305	3048	23
3048	8534	14
8534	9518	57
9518	186	5
186	8248	143
8248	7467	41
9518	2024	75
2024	1299	52
1299	740	56
740	8122	1
8122	7697	61
8122	7871	129
7871	5031	96
740	4385	14
4385	3228	26
3228	413	51
4385	8943	174
8943	229	80
1299	3537	59
3537	1331	28
1331	1011	83
1011	9883	105
9883	7633	65
7633	2537	40
2537	2829	13
2829	596	34
596	3106	77
1331	4980	109
4980	9079	21
9079	686	68
686	4246	51
4246	2732	23
2732	1061	55
2732	1336	330
1336	5116	266
4246	3522	98
3522	7963	28
3522	9272	45
9272	2532	102
2532	3494	40
2532	2356	81
2532	721	86
721	291	114
291	8137	1
8137	8447	36
8447	5645	64
5645	8989	164
8989	9775	2
9775	677	36
677	4310	158
4310	4252	115
4310	4154	193
677	9227	250
9775	1608	72
1608	777	36
777	710	280
1608	6695	159
6695	5909	68
1608	4208	167
4208	9543	131
9543	5300	129
4208	4258	176
8989	5225	235
5225	4174	149
4174	3212	221
4174	8781	404
5225	1012	156
5225	934	186
934	7331	364
7331	6067	508
5225	9195	339
8989	8668	278
5645	191	204
8447	1349	89
2532	979	179
3522	4486	92
4486	6896	12
4486	939	106
939	9321	17
9321	9804	9
9804	4535	103
9804	6909	152
6909	4175	108
4175	1698	59
1698	5711	286
4175	6716	91
6716	592	132
592	6929	75
6929	8818	119
6929	2551	203
2551	9472	41
592	8665	735
6909	8353	120
8353	9694	166
9694	9465	152
8353	2425	185
8353	9102	249
9102	4512	146
8353	2863	268
2863	2718	232
2718	9416	87
9321	279	175
279	2218	124
279	4378	257
939	7534	51
7534	7340	77
7340	3525	70
3525	7653	3
7653	3771	30
7653	7879	87
7879	6480	105
6480	2769	28
6480	6389	99
6389	4411	47
3525	4300	53
7340	5422	179
686	1841	82
1841	4822	135
9079	8243	70
8243	3485	15
3485	8091	151
3485	9438	429
8243	6579	179
6579	4991	113
4991	764	131
764	4970	68
764	2770	289
4991	5269	360
6579	6751	200
6751	8425	173
8425	7786	0
8425	9617	243
6751	319	202
6579	4491	260
9079	9371	103
9371	651	2
651	404	24
404	4716	44
4716	9353	113
9353	8061	34
8061	3690	9
8061	7757	12
8061	8278	62
8278	2674	94
9353	4186	160
9353	4616	325
4716	1216	273
1216	8717	298
4716	609	301
404	6817	77
6817	6124	48
6817	9778	107
9778	8743	117
8743	3574	48
3574	6114	244
6114	9920	282
8743	1359	368
651	7563	118
9371	9304	68
9304	35	84
35	6941	2
6941	4907	59
4907	255	56
255	1109	1
1109	4066	10
4066	8286	0
8286	4169	66
4169	328	81
328	4179	104
4179	5807	17
5807	607	43
607	534	77
534	3301	17
534	8884	47
8884	2512	11
2512	1760	65
2512	4369	184
4369	8810	264
8810	7084	218
607	9597	108
9597	3074	83
3074	3739	69
3074	7791	77
5807	6330	138
6330	2500	127
2500	1314	50
2500	7300	72
7300	116	138
2500	6497	139
6497	9838	78
9838	2975	129
2975	4449	106
4449	6692	39
6692	5082	21
5082	4942	62
4942	5117	31
5117	4540	71
5082	7971	148
5082	3005	158
3005	5002	93
6692	9200	145
9838	1113	196
1113	6917	24
6497	9554	123
9554	4812	25
4812	6362	30
6362	4740	130
6362	4629	172
4812	81	139
81	5032	109
5032	9222	138
9222	599	27
9222	7821	39
7821	4118	23
4118	6166	36
4118	0	252
0	3331	45
3331	2412	170
2412	3018	100
3331	9164	175
0	6991	253
9554	6804	67
6497	7951	338
5807	2736	140
2736	327	62
327	9309	12
9309	7911	3
7911	9892	43
9892	6703	35
6703	8981	88
327	5192	118
5192	811	48
811	2388	194
2388	7650	62
2388	6811	220
2388	1963	257
1963	3551	144
327	6129	165
6129	5041	218
5041	9166	1
9166	1600	213
1600	9389	164
5807	5157	217
4179	8229	92
8229	802	97
802	6478	9
802	1847	113
1847	6730	71
1847	8465	92
8465	8289	127
8289	7098	10
4169	5372	100
5372	8471	70
8471	1776	15
1776	766	99
766	8899	92
8899	7209	44
7209	1881	75
7209	3511	137
3511	3630	286
3630	2667	48
3630	5595	301
8899	3730	113
3730	1574	31
1574	3303	338
3303	9953	52
3730	3467	37
3467	8701	17
8701	7616	61
7616	3363	126
7616	3790	129
8701	3776	75
3467	2724	38
2724	3179	169
3467	2503	65
2503	3108	36
2503	2567	57
2503	408	103
408	8616	34
8616	2101	46
2101	809	110
809	7182	87
7182	6971	195
809	6540	107
809	2102	174
2102	9339	16
2102	8936	214
2503	8212	106
3730	1141	342
766	2508	120
2508	9915	19
9915	4953	161
4953	5295	54
4953	9939	93
9915	8916	211
8916	5954	49
5954	5502	178
5502	9828	2
5502	4433	380
9915	9641	373
2508	5789	90
5789	3205	33
5789	5824	135
5824	178	104
178	2814	64
178	924	316
178	9072	352
5824	4057	141
4057	4863	93
5824	657	149
657	9006	31
9006	1715	49
5789	5316	172
5316	42	12
2508	3947	128
3947	3388	152
3388	8076	45
8471	8491	26
8491	8359	41
8359	2943	84
2943	5660	67
5660	8041	88
5660	1071	306
2943	9451	75
8491	2014	63
2014	8187	42
2014	1004	148
1004	2631	135
2631	9022	122
9022	4965	34
4965	8684	11
8684	4677	58
8684	978	67
8684	8545	70
8545	3492	13
4965	1804	51
2631	8724	270
8724	1949	264
1004	439	199
439	7339	24
1004	6867	211
1004	3763	284
3763	1368	276
2014	5440	289
8471	1499	32
1499	3338	86
3338	2874	75
2874	5081	345
1499	2435	224
5372	6525	132
6525	6019	24
6525	9958	229
9958	5398	11
5398	5044	244
5372	1739	136
4169	6914	169
6914	4400	30
6914	6343	124
4169	7756	211
4066	9381	68
4066	7620	120
7620	512	72
512	7738	209
4066	2344	174
2344	4351	170
4351	894	11
894	3204	356
3204	644	260
4351	485	51
4351	3110	90
3110	7433	68
3110	1537	219
4351	5785	112
5785	7516	214
1109	9515	62
9515	2142	82
2142	3408	0
3408	8024	36
3408	2257	47
2257	8595	125
8595	6177	4
6177	3816	39
8595	757	103
757	9168	42
757	5539	89
5539	2627	161
2627	6188	53
8595	5682	124
2257	6869	152
6869	5332	140
5332	7298	1
5332	9649	356
2257	2763	163
2763	5773	119
5773	8055	15
8055	7076	91
8055	7977	132
7977	8077	31
8077	6336	62
6336	5441	127
5441	9287	7
9287	3077	106
3077	4513	114
4513	8523	89
9287	4029	121
4029	9471	175
9471	5841	167
5841	8619	106
8619	7968	257
7968	2082	31
9287	2460	125
9287	7849	165
7849	2304	233
8077	5274	130
8077	8868	184
7977	2831	208
5773	6519	135
2763	7110	187
7110	8546	127
8546	9520	105
9520	507	56
7110	8820	202
2142	4625	55
4625	6635	103
6635	5425	67
6635	2303	103
2142	2083	61
2083	9255	60
9255	3855	97
3855	7360	26
7360	4289	217
3855	4460	82
3855	5011	321
2142	3199	104
2142	9104	184
9515	5575	96
5575	8808	18
8808	3317	108
3317	2440	101
2440	4686	23
4686	8421	63
8421	881	135
881	9999	144
2440	6473	62
6473	8862	82
8862	9691	291
9691	901	60
6473	3123	170
3123	267	327
5575	9267	482
9515	5247	143
5247	2124	36
2124	6737	50
6737	9065	130
9065	2767	202
2767	7051	293
5247	2621	84
5247	1340	190
1340	9127	50
9515	9801	163
9801	880	269
1109	5438	70
5438	1790	20
1790	98	24
98	8907	45
98	1580	102
1580	3268	2
1580	5369	24
5369	3767	15
3767	7668	56
7668	4737	85
5369	4241	91
4241	7430	10
7430	6899	122
6899	3242	164
3242	1843	130
6899	8594	265
7430	4664	124
7430	8313	138
8313	8316	9
4241	5979	29
5979	2358	46
2358	2422	4
2422	7842	60
7842	143	41
143	6144	10
6144	6761	4
6144	5065	29
5065	5243	96
5243	4516	55
4516	2852	1
2852	1487	14
2852	9783	87
9783	4821	173
2852	5119	91
2852	6736	108
6736	271	190
271	3481	152
2852	1202	136
1202	1708	38
1708	4588	72
4588	9345	23
9345	9562	74
9562	7361	240
7361	1970	155
7361	9170	224
9345	3623	90
3623	2246	33
2246	9614	72
9614	6161	80
9614	5309	90
3623	4908	36
4908	4151	142
4588	75	148
75	6456	36
6456	5468	112
75	5668	186
75	7848	232
1202	8864	66
1202	6935	114
6935	9450	98
9450	4477	98
4477	1133	25
1133	121	23
1133	7466	31
7466	8967	244
1133	569	249
569	5338	222
5338	7398	28
7398	2697	121
2697	1360	42
4477	8297	39
8297	9891	90
8297	7268	100
7268	4789	67
4789	406	125
406	1594	244
4477	8938	76
8938	7276	90
7276	4481	90
4481	5853	133
5853	3316	235
4481	2107	153
2107	6469	201
6469	6210	177
2107	513	277
4477	5779	125
5779	4881	24
4881	5159	84
5159	7543	82
5159	6165	179
5779	2702	272
1202	6267	147
4516	5356	186
5356	6468	210
6468	2493	279
5243	5587	124
5587	2323	105
2323	3999	10
2323	8299	113
8299	3980	172
3980	2817	80
2323	171	119
171	7031	0
7031	886	118
886	8516	4
886	1060	86
1060	9919	153
171	2929	149
6144	8732	154
8732	804	0
804	9925	5
9925	9595	186
804	3946	237
8732	7693	213
7693	5829	14
5829	316	38
5829	290	92
290	2687	95
8732	8842	340
143	624	105
624	9086	64
9086	9576	119
624	8477	103
624	518	117
518	1967	64
518	6064	163
7842	7149	132
7149	8411	234
2422	1416	306
1416	3163	196
2358	3318	48
3318	4783	9
4783	4210	7
4210	9373	115
9373	1567	18
1567	309	53
1567	748	76
748	6704	93
6704	4496	113
6704	6466	204
748	2843	118
2843	8333	95
8333	3120	174
1567	6407	133
6407	9855	21
9855	7371	100
7371	6744	14
7371	4068	49
4068	7514	35
7371	561	80
561	5324	87
7371	8347	283
8347	6921	322
6407	3026	162
3026	6143	96
6143	4343	385
9373	5034	21
5034	4315	35
4783	1615	111
1615	8336	1
8336	8110	71
8110	7517	4
8110	8504	72
8504	8540	88
8110	2799	106
2799	9889	19
9889	7875	41
7875	6833	27
6833	3747	75
6833	3404	206
7875	8028	209
8028	1578	322
8336	3136	92
3136	4	48
4	6050	11
4	4738	74
4738	684	13
684	6931	11
6931	1657	0
1657	3984	14
3984	5098	70
5098	2025	308
3984	8641	73
8641	9192	111
8641	3963	143
3963	7471	147
7471	7713	136
7713	412	1
8641	1177	184
1177	6167	331
8641	7123	199
3984	9235	185
9235	7621	47
7621	8794	304
1657	8533	73
8533	3406	27
3406	243	24
243	970	23
970	4000	33
4000	5635	25
970	5529	80
5529	2026	16
2026	3444	79
3444	9362	30
9362	972	34
972	9563	106
972	2914	240
9362	3422	144
3422	1786	60
3422	6637	165
6637	1178	21
1178	4537	101
4537	9261	34
9261	837	0
837	3239	32
3239	612	0
612	1138	174
1138	3439	112
3439	4869	280
3239	4231	60
4231	9418	233
837	1369	38
1369	7703	91
7703	6835	128
9261	3911	263
9362	1156	169
3444	2892	78
2892	1430	59
1430	1672	31
1672	4042	40
4042	7079	21
7079	4102	17
4102	4762	27
4102	5714	36
5714	2735	58
2735	4082	33
4082	1720	60
1720	5359	84
5359	9764	16
9764	5490	52
5490	3225	40
5490	1930	106
1930	7032	26
7032	3639	314
1930	427	27
427	7363	61
7363	2939	44
7363	2580	91
2580	4431	182
7363	9424	162
9424	3376	205
3376	913	65
913	6158	41
6158	1844	83
1844	4311	87
6158	7452	179
427	2247	74
2247	8738	57
2247	5283	58
5283	2053	107
5283	9902	182
5283	8793	345
9764	4255	114
4255	8634	133
8634	9526	125
9526	7586	3
7586	4689	11
4689	9242	87
4689	9724	212
7586	2883	317
9526	2451	89
9526	6562	103
6562	7508	82
7508	1175	11
9526	829	207
9526	3924	229
8634	9808	188
4255	4240	241
1720	2464	217
4082	9070	85
9070	9357	0
9070	1066	26
1066	1960	33
1960	3569	13
1960	8428	17
8428	8849	31
8849	4419	212
8428	3806	38
3806	5633	292
1960	2283	161
2283	2282	185
2282	9792	358
9792	9849	147
2283	9478	384
1066	2804	94
2804	5683	116
5683	8451	35
8451	5817	7
5817	7628	170
8451	8218	39
2804	3217	168
3217	4492	143
1066	4298	139
4298	2899	50
2899	8194	18
8194	1221	82
9070	9789	73
9789	5518	19
5518	4993	115
4993	7428	105
7428	7275	82
7275	7816	51
7816	2406	254
7275	3427	131
3427	5314	159
3427	2665	904
7275	5101	136
5101	8628	110
5101	1891	238
4993	9470	293
9470	6772	182
4082	201	247
2735	5118	92
5118	5266	45
5266	7150	7
7150	9391	109
9391	2187	33
2187	3696	78
3696	5421	74
5421	3758	30
3758	2780	104
2780	4464	79
4464	5478	18
5478	393	176
393	3104	88
393	3050	209
4464	2692	28
2780	691	143
691	8322	87
8322	9896	119
2780	1692	200
3696	8123	167
2187	9035	95
9035	6545	108
6545	4420	11
4420	4297	39
4297	9388	40
